GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201911635,2019-12-22T13:00:00,1,2019,16,WAS,NYG,HOME,51,59,76,FedEx Field,Grass,52,29,6,60.7,2.1,7,7,7,14,0,48,69,33:48:00,36,10,23,4,97,522,11.3,10,38,116,6.5,4,55,42,406,6,0,10.7,14,110.3,177.6,20,12,82.6,0,0,0,10,10,0,0,0,13,74,0,0,6,30,10,12,0,10,341,68.3,0,0,0,14,14,7,0,6,45,82,31:57:00,40,12,23,8,100,798,11.6,13,38,298,11.4,2,61,40,500,10,0,11.9,17.9,96.4,190.2,20,12,82.6,0,0,0,6,6,0,0,13,8,48,0,0,2,13,14,17,0,6,195,65.1,0,0,0,144.6,0,-4,-6,-3,44.5,23.6,7.3,144.6,0,6,8,4,66.8,35.3,4.8,10,13,8,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,36,0,0,13,13,10,0,0,10,10,0,0,0,0,0,2,0,0,4,13,6,124,0,0,74,17,2,13,10,2,0,0,0,0,2,0,0,0,36,0,0,0,0,0,62,43,6,30,4,0,0,0,0,0,0,0,10,0,51,0,0,0,0,0,TRUE,Football Team,Sunday,59,62,993001625,0,0,35,23,2019-12-22T00:00:00,2019-12-22T13:00:00,17218,35,23,17218
201911732,2019-12-29T16:25:00,1,2019,17,ARI,LAR,AWAY,16,21,55,Los Angeles Memorial Coliseum,Grass,36,27,2,29.8,3.1,7,3,7,7,0,15,1,23:02,15,2,6,2,40,260,2.8,1,11,47,1.8,0,28,18,213,1,1,3.3,5.2,41.6,54.1,4,2,33.1,0,0,0,1,1,0,0,0,4,42,1,1,0,1,3,5,0,1,100,33.3,2,0,-3,3,14,0,14,0,24,38,36:58:00,17,2,11,2,52,281,2.4,2,22,75,1.5,0,30,19,206,1,0,3,4.7,42.6,70.7,12,5,40.4,0,0,0,2,2,0,0,27,4,60,0,0,0,4,0,2,0,2,103,25.8,0,2,2,44.2,0,2,3,0,22,5.7,2.3,66.2,0,-3,-5,0,15.6,1,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,45,0,0,3,2,1,0,0,2,2,0,0,0,0,0,1,0,0,1,12,0,20,1,15,35,24,0,4,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,23,12,0,1,4,0,1,0,0,0,0,0,6,0,20,0,0,0,0,0,TRUE,Cardinals,Sunday,29,30,993001674,0,0,1,32,2019-12-29T00:00:00,2019-12-29T16:25:00,17237,1,32,17237
201911733,2019-12-29T13:00:00,1,2019,17,ATL,TB,AWAY,19,15,50,Raymond James Stadium,Grass,50,38,4,31.8,0.4,10,6,0,6,6,24,15,36:22:00,19,3,13,1,58,247,1.9,1,20,58,1.3,0,34,20,189,0,0,2.5,4.2,38.9,53.6,12,3,25.8,1,0,22,2,0,0,0,41,2,35,0,0,3,18,0,2,0,1,46,23.2,0,1,1,0,22,0,0,0,15,30,23:45,6,2,4,0,30,218,3.2,1,14,90,2.8,0,16,6,128,1,1,3.5,6.5,35.9,48.8,4,0,5.5,0,0,66.2,1,0,0,0,60,5,64,0,0,0,4,6,4,0,1,79,26.5,1,0,-1,0,0,-9,-3,-3,15.8,1.8,10.5,33.1,0,6,2,2,22,16.3,1.8,3,3,2,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,11,1,36,2,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,40,0,0,20,6,0,4,3,1,0,2,0,0,0,0,2,0,11,0,0,0,0,0,38,11,3,18,3,0,1,60,0,0,0,0,0,0,14,0,0,0,0,0,TRUE,Falcons,Sunday,38,17,993001662,0,0,2,33,2019-12-29T00:00:00,2019-12-29T13:00:00,17231,2,33,17231
201911703,2019-12-29T16:25:00,1,2019,17,BAL,PIT,HOME,19,4,38,M&T Bank Stadium,Grass,32,21,4,23.2,0.7,6,10,0,12,0,26,18,39:27:00,13,7,1,0,45,201,2,1,29,148,2.2,0,14,5,54,0,0,1.7,3.2,34.7,27.8,11,3,29,1,0,33.1,1,0,0,0,2,3,23,0,0,1,7,3,3,0,1,93,30.9,1,1,0,0,7,3,0,0,13,22,20:33,4,2,2,0,33,111,1.5,0,15,60,1.8,0,17,4,51,0,0,1.4,3.8,23.8,29.7,5,2,27.6,0,0,0,1,0,0,0,18,3,31,1,1,1,12,4,2,0,2,162,32.3,1,1,0,22,0,-1,0,-1,17.3,14.7,12.5,33.1,0,1,-1,0,5,22,3.2,3,3,2,0,0,1,1,0,0,0,0,0,2,2,0,1,1,1,33,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,21,0,0,21,13,1,18,0,0,1,1,0,0,0,0,3,0,21,0,0,0,0,0,38,7,1,7,2,0,0,1,0,0,0,0,6,0,14,0,0,0,0,0,TRUE,Ravens,Sunday,16,18,993001665,0,0,3,28,2019-12-29T00:00:00,2019-12-29T16:25:00,17234,3,28,17234
201911704,2019-12-29T13:00:00,1,2019,17,BUF,NYJ,HOME,3,6,19,New Era Field,Artificial,26,66,3,24.5,0.4,0,0,3,3,0,19,26,28:39:00,11,3,4,0,40,205,2.2,0,13,48,1.6,0,26,14,156,0,1,2.6,4.9,34.8,32.8,6,2,18.9,0,0,0,1,0,0,0,3,2,26,0,0,0,0,1,4,0,3,142,23.7,1,0,-1,0,3,0,10,0,21,14,31:21:00,12,3,4,0,43,179,1.8,0,18,57,1.4,0,24,15,122,0,0,2.2,3.5,42.3,49.3,6,2,23.6,0,0,0,1,0,0,0,17,1,6,0,0,1,6,1,4,0,2,142,28.3,0,1,1,0,0,0,-1,0,19.6,2.3,2.4,22,0,0,1,-1,33.1,2.1,2.3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,43,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,11,1,7,30,12,1,6,2,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,28,4,0,0,3,0,0,1,0,0,0,0,4,0,11,0,0,0,0,0,TRUE,Bills,Sunday,27,25,993001655,0,0,4,24,2019-12-29T00:00:00,2019-12-29T13:00:00,17223,4,24,17223
201911705,2019-12-29T13:00:00,1,2019,17,CAR,NO,HOME,4,28,52,Bank of America Stadium,Grass,44,66,4,29.8,6.1,0,3,7,0,0,16,13,24:20:00,11,1,6,0,46,218,2.1,0,12,27,1,0,32,17,191,0,1,2.6,4.9,35.2,35.6,11,2,20.7,1,0,33.1,1,0,0,0,2,2,36,0,0,1,5,2,3,0,3,230,32.8,1,0,-2,14,21,7,0,0,23,26,35:40:00,17,3,11,1,44,251,2.5,3,23,76,1.4,1,21,13,175,1,0,3.7,5.8,42.7,81.8,5,2,24.1,0,0,0,1,1,0,0,22,1,29,0,0,0,1,2,1,0,3,187,31.2,0,1,1,22,0,-1,1,-1,11.3,5.5,3.9,66.2,0,0,-2,0,11.1,4.3,1.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,17,0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,1,13,0,0,1,6,27,15,0,1,3,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,26,6,1,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,TRUE,Panthers,Sunday,34,21,993001659,0,0,5,22,2019-12-29T00:00:00,2019-12-29T13:00:00,17232,5,22,17232
201911720,2019-12-29T13:00:00,1,2019,17,CHI,MIN,AWAY,14,13,40,U.S. Bank Stadium,Artificial,23,16,2,23.8,-2.6,6,5,7,3,0,24,26,37:40:00,16,4,6,0,50,223,2,0,23,105,2,0,24,17,118,0,0,2.1,3,46.5,53.5,11,3,29,1,0,33.1,2,0,0,0,7,1,23,0,0,2,19,1,1,0,1,73,36.7,0,1,1,0,6,0,13,0,15,13,22:20,6,3,3,0,31,199,2.8,0,17,115,2.9,0,14,5,83,0,1,2.6,4.6,37.8,23.2,4,2,29.4,0,0,0,2,0,0,0,4,1,26,0,0,0,0,3,4,0,0,34,34.4,1,0,-1,13.2,0,-3,-5,-3,3.4,6.3,9.8,13.2,0,2,3,2,17.5,11.3,0,3,3,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,29,1,11,3,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,19,0,0,19,12,0,0,2,0,0,-1,0,0,0,0,0,0,19,0,0,0,0,0,36,20,2,19,1,1,0,0,0,0,0,0,4,0,19,0,0,0,0,0,TRUE,Bears,Sunday,27,14,993001656,0,0,6,20,2019-12-29T00:00:00,2019-12-29T13:00:00,17228,6,20,17228
201911707,2019-12-29T13:00:00,1,2019,17,CIN,CLE,HOME,22,15,56,Paul Brown Stadium,Artificial,36,66,2,28.8,1.3,13,7,3,10,0,23,27,34:41:00,15,4,5,0,45,239,2.3,2,26,118,2,1,19,11,120,0,0,2.8,5,37.8,48.9,6,4,42.6,0,0,0,2,2,0,0,38,1,13,0,0,0,4,4,4,0,1,111,36.9,0,1,1,7,9,0,7,0,17,13,25:19:00,7,1,5,0,35,207,2.6,1,13,49,1.6,0,18,5,158,1,1,3.9,13.2,29.4,48.6,6,2,20.4,0,0,66.2,1,0,0,0,4,2,22,0,0,3,26,1,3,0,2,137,34.3,1,0,-1,53,0,3,1,2,29.8,16,3.4,33.1,0,-4,-1,-3,11.8,3,12,3,3,2,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,41,1,37,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,63,0,0,21,6,3,26,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,23,0,4,3,0,0,0,0,0,0,0,4,0,31,0,0,0,0,0,TRUE,Bengals,Sunday,19,22,993001653,0,0,7,8,2019-12-29T00:00:00,2019-12-29T13:00:00,17224,7,8,17224
201911707,2019-12-29T13:00:00,1,2019,17,CLE,CIN,AWAY,15,22,56,Paul Brown Stadium,Artificial,36,66,2,28.8,-2,7,9,0,7,0,17,13,25:19:00,7,1,5,0,35,207,2.6,1,13,49,1.6,0,18,5,158,1,1,3.9,13.2,29.4,48.6,6,2,20.4,0,0,66.2,1,0,0,0,4,2,22,0,0,3,26,1,3,0,2,137,34.3,1,0,-1,13,7,3,10,0,23,27,34:41:00,15,4,5,0,45,239,2.3,2,26,118,2,1,19,11,120,0,0,2.8,5,37.8,48.9,6,4,42.6,0,0,0,2,2,0,0,38,1,13,0,0,0,4,4,4,0,1,111,36.9,0,1,1,33.1,0,-4,-1,-3,11.8,3,18.2,53,0,3,1,2,29.8,16,1.5,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,63,0,0,3,3,2,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,41,1,37,26,23,0,4,3,0,0,0,0,0,0,0,4,0,31,0,0,0,0,0,21,6,3,26,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,TRUE,Browns,Sunday,22,19,993001652,0,0,8,7,2019-12-29T00:00:00,2019-12-29T13:00:00,17224,8,7,17224
201911709,2019-12-29T16:25:00,1,2019,17,DAL,WAS,HOME,31,11,63,AT&T Stadium,Artificial,28,23,4,30.8,-7.6,6,14,17,10,0,23,7,34:15:00,15,4,6,0,48,342,3.2,2,24,148,2.7,0,22,15,195,2,0,3.9,5.6,46.1,90.6,7,4,35.3,0,0,66.2,1,1,0,0,7,4,54,0,0,1,4,2,3,0,1,41,20.5,0,1,0,0,10,6,0,0,17,30,25:45:00,6,2,4,0,39,179,2,0,13,58,1.9,0,24,12,121,0,0,2.1,4.5,32.2,40.4,5,0,3.6,1,0,0,2,0,0,0,0,1,4,0,0,1,15,3,3,0,2,150,37.6,1,0,-1,44.2,0,-1,0,-1,23.2,5.6,8.3,16.6,0,0,0,0,12.8,11.1,2.2,4,4,4,0,0,2,2,0,0,0,0,0,2,2,0,1,3,1,38,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,23,0,0,19,17,1,15,3,0,0,4,0,0,0,0,3,0,20,0,0,0,0,0,38,12,1,4,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,TRUE,Cowboys,Sunday,24,26,993001667,0,0,9,35,2019-12-29T00:00:00,2019-12-29T16:25:00,17225,9,35,17225
201911710,2019-12-29T16:25:00,1,2019,17,DEN,LV,HOME,11,7,31,Empower Field at Mile High,Grass,6,13,3,27.1,-2.6,0,10,3,3,0,18,0,27:00:00,11,1,4,2,38,158,1.8,0,18,46,1.1,0,19,11,111,0,0,2.6,4.3,40.2,59.3,5,1,16.6,0,0,0,0,0,0,0,17,4,40,0,0,1,4,2,1,0,2,168,33.6,0,0,0,0,3,0,12,0,22,0,33:00:00,12,1,6,1,46,316,3,0,15,64,1.9,0,30,19,252,0,0,3.6,5.7,41.7,63.7,11,2,20.7,1,0,22,2,0,0,0,2,4,71,0,0,1,5,3,4,0,1,82,27.3,0,0,0,66.2,0,-1,-3,0,6,3.6,6.7,13.2,0,1,2,0,19.6,13.2,1.8,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,19,0,0,2,2,1,0,0,0,0,0,1,0,0,0,2,1,0,1,2,0,5,0,0,28,19,1,5,3,0,0,15,0,0,0,0,2,0,15,0,0,0,0,0,28,6,1,4,1,1,0,-1,0,0,0,0,2,0,5,0,0,0,0,0,TRUE,Broncos,Sunday,20,32,993001669,0,0,10,25,2019-12-29T00:00:00,2019-12-29T16:25:00,17236,10,25,17236
201911711,2019-12-29T13:00:00,1,2019,17,DET,GB,HOME,13,15,43,Ford Field,Artificial,32,19,2,29.1,5.9,7,10,0,3,0,17,2,25:04:00,11,4,2,1,37,202,2.4,1,17,113,3,0,20,6,89,0,0,2,4.5,28.7,35.8,5,1,16.6,0,0,66.2,1,1,0,0,5,2,33,0,0,0,3,3,0,0,3,210,30,0,0,0,0,3,7,13,0,23,37,34:56:00,17,3,12,0,57,286,2.2,1,20,79,1.8,0,36,18,207,1,0,2.5,5.1,32.5,47.1,13,4,26.5,1,1,66.2,1,0,0,0,26,4,64,0,0,0,5,1,3,0,2,146,29.3,0,0,0,66.2,0,1,-3,0,1.4,4.7,3.2,0,0,-2,2,0,15.9,4.3,0.8,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,2,1,0,1,11,2,59,0,15,32,14,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,23,4,0,3,2,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,TRUE,Lions,Sunday,21,37,993001649,0,0,11,12,2019-12-29T00:00:00,2019-12-29T13:00:00,17226,11,12,17226
201911711,2019-12-29T13:00:00,1,2019,17,GB,DET,AWAY,15,13,43,Ford Field,Artificial,32,19,2,29.1,-8.9,0,3,7,13,0,23,37,34:56:00,17,3,12,0,57,286,2.2,1,20,79,1.8,0,36,18,207,1,0,2.5,5.1,32.5,47.1,13,4,26.5,1,1,66.2,1,0,0,0,26,4,64,0,0,0,5,1,3,0,2,146,29.3,0,0,0,7,10,0,3,0,17,2,25:04:00,11,4,2,1,37,202,2.4,1,17,113,3,0,20,6,89,0,0,2,4.5,28.7,35.8,5,1,16.6,0,0,66.2,1,1,0,0,5,2,33,0,0,0,3,3,0,0,3,210,30,0,0,0,0,0,-2,2,0,15.9,4.3,1.8,66.2,0,1,-3,0,1.4,4.7,1.4,2,2,2,0,0,1,1,0,0,0,0,0,2,1,0,1,11,2,59,0,15,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,23,4,0,3,2,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,32,14,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,TRUE,Packers,Sunday,37,21,993001648,0,0,12,11,2019-12-29T00:00:00,2019-12-29T13:00:00,17226,12,11,17226
201911713,2019-12-29T16:25:00,1,2019,17,HOU,TEN,HOME,6,23,49,NRG Stadium,Artificial,36,26,4,28.8,4.2,7,0,7,0,0,21,26,31:39:00,13,4,5,0,43,199,2,1,17,72,1.9,1,24,14,127,0,0,2.3,4,38.6,40.6,5,1,16.6,2,1,33.1,1,1,0,0,17,2,23,0,0,2,22,1,0,0,2,164,32.8,0,0,-1,7,7,7,14,0,19,14,28:21:00,17,6,5,0,40,309,3.4,2,26,162,2.8,1,14,6,147,1,0,4.6,10.5,44.2,88.3,4,2,33.1,0,0,0,1,1,0,0,4,2,24,0,0,0,0,3,2,0,2,125,31.2,0,0,0,66.2,0,-3,-3,-3,1.1,4.2,10,66.2,0,2,2,2,13.2,6.6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17,0,0,0,0,3,3,3,0,0,2,2,0,0,0,0,0,0,0,0,1,4,1,32,0,0,21,24,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,26,12,2,22,2,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,TRUE,Texans,Sunday,26,14,993001671,0,0,13,34,2019-12-29T00:00:00,2019-12-29T16:25:00,17235,13,34,17235
201911715,2019-12-29T16:25:00,1,2019,17,IND,JAX,AWAY,13,25,58,TIAA Bank Field,Grass,46,34,5,27.5,-3,10,10,0,0,0,17,3,26:07:00,11,4,3,0,36,182,2.2,1,18,87,2.1,1,17,5,95,0,0,2.5,5.2,31.8,43.6,5,2,22,0,0,0,1,1,0,0,13,2,24,1,1,1,13,2,1,0,1,88,29.3,1,0,-1,3,13,8,14,0,22,35,33:53:00,15,3,7,0,44,234,2.3,2,16,44,1.2,0,26,18,189,1,0,3.2,4.6,45.8,69.7,6,4,42.6,0,0,0,2,1,0,0,6,1,18,0,0,1,4,3,3,0,1,78,39.1,0,1,0,44.2,0,-2,-3,0,5.5,4.2,10.7,39.7,0,1,2,0,17.1,16.6,3.1,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,1,13,2,75,0,0,3,2,1,0,0,1,1,0,1,0,0,0,1,1,0,0,2,1,73,0,0,29,13,1,4,1,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,28,5,1,13,2,1,1,4,0,0,0,0,2,0,39,0,0,0,0,0,TRUE,Colts,Sunday,19,28,993001672,0,0,14,15,2019-12-29T00:00:00,2019-12-29T16:25:00,17233,14,15,17233
201911715,2019-12-29T16:25:00,1,2019,17,JAX,IND,HOME,25,13,58,TIAA Bank Field,Grass,46,34,5,27.5,2,3,13,8,14,0,22,35,33:53:00,15,3,7,0,44,234,2.3,2,16,44,1.2,0,26,18,189,1,0,3.2,4.6,45.8,69.7,6,4,42.6,0,0,0,2,1,0,0,6,1,18,0,0,1,4,3,3,0,1,78,39.1,0,1,0,10,10,0,0,0,17,3,26:07:00,11,4,3,0,36,182,2.2,1,18,87,2.1,1,17,5,95,0,0,2.5,5.2,31.8,43.6,5,2,22,0,0,0,1,1,0,0,13,2,24,1,1,1,13,2,1,0,1,88,29.3,1,0,-1,39.7,0,1,2,0,17.1,16.6,7.1,44.2,0,-2,-3,0,5.5,4.2,4.7,3,2,1,0,0,1,1,0,1,0,0,0,1,1,0,0,2,1,73,0,0,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,1,13,2,75,0,0,28,5,1,13,2,1,1,4,0,0,0,0,2,0,39,0,0,0,0,0,29,13,1,4,1,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,TRUE,Jaguars,Sunday,28,19,993001673,0,0,15,14,2019-12-29T00:00:00,2019-12-29T16:25:00,17233,15,14,17233
201911716,2019-12-29T13:00:00,1,2019,17,KC,LAC,HOME,21,14,52,Arrowhead Stadium,Grass,24,19,6,30.1,-6.3,3,7,14,7,0,15,37,23:56,11,4,2,1,32,222,3.1,2,15,107,3.1,1,17,11,115,0,0,3.1,4.8,42.4,53.7,4,3,46.3,0,0,0,0,0,0,0,18,2,26,0,0,0,0,4,3,0,1,68,34.1,0,1,0,0,7,7,7,0,24,2,36:04:00,17,4,6,1,49,242,2.1,1,17,71,1.9,0,30,21,171,1,1,2.5,3.6,44.6,51.6,7,4,35.3,2,1,33.1,2,1,0,0,7,4,26,0,0,1,15,1,1,0,1,89,29.6,1,0,-1,66.2,0,3,2,1,15.9,10.8,0,49.6,0,-4,-3,-2,3.8,3.5,2.7,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,14,1,77,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,66,0,7,32,17,1,15,2,0,0,0,0,0,0,0,7,0,69,0,0,0,0,0,23,4,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,TRUE,Chiefs,Sunday,17,32,993001651,0,0,16,29,2019-12-29T00:00:00,2019-12-29T13:00:00,17227,16,29,17227
201911716,2019-12-29T13:00:00,1,2019,17,LAC,KC,AWAY,14,21,52,Arrowhead Stadium,Grass,24,19,6,30.1,4.2,0,7,7,7,0,24,2,36:04:00,17,4,6,1,49,242,2.1,1,17,71,1.9,0,30,21,171,1,1,2.5,3.6,44.6,51.6,7,4,35.3,2,1,33.1,2,1,0,0,7,4,26,0,0,1,15,1,1,0,1,89,29.6,1,0,-1,3,7,14,7,0,15,37,23:56,11,4,2,1,32,222,3.1,2,15,107,3.1,1,17,11,115,0,0,3.1,4.8,42.4,53.7,4,3,46.3,0,0,0,0,0,0,0,18,2,26,0,0,0,0,4,3,0,1,68,34.1,0,1,0,49.6,0,-4,-3,-2,3.8,3.5,6.1,66.2,0,3,2,1,15.9,10.8,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,66,0,7,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,14,1,77,1,3,23,4,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,32,17,1,15,2,0,0,0,0,0,0,0,7,0,69,0,0,0,0,0,TRUE,Chargers,Sunday,32,17,993001650,0,0,29,16,2019-12-29T00:00:00,2019-12-29T13:00:00,17227,29,16,17227
